0.032907,0.041130,-0.136720,-0.003540,0.085291,-0.076029,0.048452,0.060934,-0.143406,0.172288,-0.105383,0.340721,0.089748,0.312929,-0.041972,-0.281634,-0.048424,-0.271283,-0.196337,-0.244337,-0.025990,0.016931,-0.018481,0.211406,0.059708,-0.074414,0.101481,0.037441,0.149758,0.229954,-0.055369,0.094540,0.213562,0.172000,-0.035950,0.001317,-0.017788,0.292178,-0.369516,-0.195135,-0.198735,0.092484,0.069441,0.104627,-0.096131,0.011248,0.232879,0.177372,0.120254,0.075166,-0.010209,0.129114,-0.014843,-0.044649,0.027970,0.151782,0.128721,0.161357,-0.008637,0.076524,0.095554,0.036653,-0.196864,-0.196320,0.034509,0.052911,-0.007558,-0.127453,0.050679,0.111592,0.036845,0.014354,-0.055747,0.108195,-0.062693,-0.072064,0.167226,0.121449,0.042967,0.074583,0.034131,-0.012544,-0.030761,-0.034859,-0.043837,0.104050,0.005329,-0.273269,0.029211,-0.037241,0.009772,-0.135987,-0.016903,-0.160028,0.115783,0.047405,0.001750,-0.023244,-0.198006,-0.092910,0.074519,0.024557,0.045786,0.109755,-0.027782,0.054074,-0.141452,0.310395,0.132496,0.240706,-0.249032,-0.263873,0.017683,-0.075884,-0.174527,-0.242127,-0.023651,-0.108625,0.206544,0.165746,0.024687,0.083651,0.090320,0.158711,0.072869,0.274816,0.184014,0.005581,0.251295,0.029855,0.006028,0.013216,-0.083442,0.275322,-0.381202,-0.193023,-0.210577,-0.131762,0.170158,0.207189,-0.055413,-0.050988,0.279106,0.085672,0.131091,0.003411,0.070621,0.084078,0.058640,0.033648,0.146488,-0.037901,0.009597,-0.167942,0.073102,-0.089369,0.128395,-0.001071,0.004357,-0.027254,-0.094495,0.064807,-0.018543,-0.025877,0.106107,0.067616,-0.037167,-0.052251,0.109816,0.113802,0.001070,-0.085592,0.077581,0.092233,-0.014430,0.068932,-0.144855,-0.041796,0.064813,0.036967,-0.045733,-0.046806,0.044329,-0.209829,0.051903,0.073324,-0.016773,-0.050868,-0.088367,-0.019035,0.012699,0.050074
0.052212,-0.062250,0.046883,0.038323,0.053593,0.022305,0.127959,0.052879,-0.114848,-0.031660,0.008188,-0.107790,0.130689,0.003754,0.138095,-0.105303,-0.049548,-0.017286,0.028501,0.042921,-0.041798,0.067991,0.066808,-0.055989,-0.045820,0.047773,-0.019664,0.065521,0.004779,-0.016296,0.076146,0.142903,0.033193,0.015097,0.046774,-0.056446,-0.062213,-0.016626,-0.047412,0.037977,-0.042866,-0.008643,0.028462,0.032550,0.022102,-0.024906,0.029227,0.015625,-0.140262,0.140826,-0.094379,-0.003732,-0.118356,-0.050891,-0.072287,-0.048078,-0.081374,0.104146,0.012398,0.024244,0.124031,-0.086735,-0.016041,0.097441,-0.108818,-0.046885,0.072702,-0.139995,0.034260,-0.050450,-0.033899,-0.013748,-0.076617,-0.058930,0.004176,-0.002630,-0.043603,0.045664,-0.002915,0.033522,-0.053882,0.107298,-0.031047,0.012274,-0.017899,-0.026031,-0.116721,0.006310,0.039378,0.098237,-0.122577,-0.010035,0.091080,0.004472,-0.098473,-0.060064,0.049757,0.067116,0.082370,0.086595,-0.100499,-0.003962,0.066284,-0.020729,0.090670,0.119772,0.014950,0.052576,0.102780,0.013201,0.082837,0.171355,-0.062125,0.065897,-0.109320,-0.023445,-0.111303,0.041368,0.112490,-0.008188,0.061836,-0.014861,0.008698,-0.092329,-0.152265,-0.049166,-0.010486,-0.026043,-0.144583,0.067024,0.025612,-0.031253,0.033169,0.057642,-0.015604,0.036800,-0.097360,0.039207,0.069953,-0.008157,-0.059859,-0.141946,0.058622,0.066299,-0.134886,-0.003179,-0.017322,0.077263,0.056232,0.007566,0.085702,0.027213,0.044056,0.036254,-0.129646,-0.022459,0.084115,-0.086911,-0.018667,0.067993,0.011555,-0.036626,-0.043120,-0.087791,0.072777,0.109569,-0.040425,-0.133347,0.001285,-0.017415,0.079681,-0.035366,0.061736,-0.118399,-0.086355,-0.005523,-0.085886,0.052386,-0.029134,0.038379,0.034206,0.056528,-0.016438,-0.099641,-0.066840,-0.138317,-0.051919,0.136648,-0.199061,-0.008922,-0.090175,-0.077105
0.368384,-0.017493,-0.079897,0.036268,-0.046552,0.301050,-0.032033,0.062877,0.200419,0.104161,0.086443,-0.093249,0.271902,-0.422839,-0.222028,0.142705,0.010461,-0.113284,-0.007732,-0.227444,-0.016502,-0.401766,0.008629,-0.229523,-0.178350,-0.117696,-0.027572,-0.311850,-0.014729,0.094512,-0.243311,0.215503,-0.107135,0.209308,0.102811,0.174994,-0.137689,-0.114522,-0.185028,0.088114,-0.089012,-0.139027,0.168371,0.172094,-0.049000,0.042608,0.044279,0.337167,0.316187,-0.048716,0.168654,-0.036707,0.017876,0.226398,-0.107077,0.018503,0.264949,0.072445,-0.041367,-0.216425,0.188673,-0.447485,-0.314209,-0.093343,0.045134,0.050697,0.005628,-0.165247,-0.084184,-0.271422,-0.173687,0.090654,-0.083583,-0.118881,-0.017488,0.176040,0.118794,0.187194,-0.068963,-0.128167,-0.032056,0.316234,0.225061,-0.055807,-0.190335,0.077926,0.125041,-0.171551,0.056906,-0.105312,0.161977,0.126900,0.171976,0.123151,0.088001,0.183429,0.246728,-0.037326,-0.173888,0.057795,-0.011666,0.251831,-0.196273,0.145613,0.372236,0.175986,-0.061333,-0.260495,0.131166,-0.467320,0.081426,-0.117224,-0.073188,-0.019964,0.008317,0.030222,0.118713,-0.219735,0.058128,-0.108652,-0.139710,-0.059822,0.042504,-0.264108,0.134296,0.110657,-0.001282,-0.153537,-0.077039,0.245186,0.144975,-0.058702,-0.211962,-0.076760,-0.201032,0.073120,0.180284,-0.198841,0.039407,-0.105082,0.030098,-0.130258,0.118174,0.131886,0.042704,-0.220347,0.091676,0.011710,-0.032083,0.120770,-0.000128,-0.108109,0.018300,-0.052322,0.274887,0.323929,-0.056719,-0.118820,-0.117654,0.081650,0.012764,0.100666,0.071357,-0.068369,-0.110559,0.140298,-0.041861,0.029387,-0.109631,0.016782,0.036215,-0.095492,-0.100004,0.127104,0.189989,0.151405,0.100648,0.109418,0.062038,0.027467,0.213776,-0.002256,0.072825,0.128656,-0.057454,0.051852,-0.088898,0.044946,-0.076558,0.052223,0.051806,-0.158091
0.170074,0.123122,0.048309,-0.036600,0.054847,-0.040182,-0.395289,-0.087725,0.031307,0.022954,-0.533196,0.241648,-0.154835,-0.099065,-0.088913,-0.313340,-0.351262,0.392456,-0.168698,-0.108789,0.413505,0.324767,0.136594,-0.172512,-0.237853,-0.154488,0.782016,-0.048745,0.133466,-0.012544,-0.244040,0.287092,0.249005,0.008404,-0.121015,0.186065,0.116621,-0.209617,-0.068581,-0.290227,0.165773,0.307295,-0.076352,0.319960,-0.233529,0.099188,-0.216307,0.056660,0.047298,0.078865,-0.319468,0.018391,0.058903,0.098004,-0.222241,-0.007550,-0.024321,0.094978,-0.215495,0.072874,-0.346733,-0.183133,-0.013393,0.079496,-0.030728,0.348573,-0.308421,-0.182998,0.230788,0.176710,0.019461,-0.171280,-0.322457,-0.124610,0.351223,-0.092291,0.100304,0.157519,-0.019112,0.178724,0.305080,0.021377,-0.195867,0.079256,0.189763,-0.053108,-0.066350,-0.144836,-0.039125,0.157539,-0.009771,0.039693,-0.275370,-0.110720,-0.167829,0.080239,0.004140,0.239583,-0.046591,-0.040046,0.177882,0.015048,-0.460560,-0.260459,0.056814,0.075632,-0.360562,0.128275,-0.215874,-0.096765,-0.110177,-0.180864,-0.291120,0.444815,-0.131771,0.054232,0.372666,0.438971,0.076930,-0.169574,-0.368134,-0.182743,0.743538,0.042894,0.147410,0.032583,-0.300274,0.280637,0.082074,0.052423,-0.074319,0.059188,0.082245,-0.195711,0.057259,-0.396479,0.034285,0.286584,-0.162447,0.385610,-0.313858,-0.080613,-0.244547,0.042286,0.139301,0.199693,-0.134606,-0.049455,-0.069043,0.068168,-0.241696,-0.123080,-0.324933,-0.198463,-0.142715,-0.235808,-0.203419,-0.332512,-0.365037,-0.034644,0.005369,0.093103,0.162729,0.016213,0.108494,-0.044729,0.094964,-0.127675,-0.072440,0.119591,-0.027405,0.087969,-0.001729,0.148568,0.015643,0.129273,-0.499600,0.204284,0.043790,-0.549677,-0.062944,0.379867,-0.004577,0.031353,-0.061982,0.154579,0.022543,-0.185986,0.068909,-0.112264,0.389214,0.299690
0.110505,0.063066,0.166086,0.073276,0.006359,-0.054275,0.289252,0.051093,0.314476,-0.179477,0.005828,0.115348,-0.184373,0.061285,0.001790,-0.058629,-0.097028,-0.053480,-0.111137,0.269759,-0.251257,0.104242,-0.112551,-0.072012,-0.074568,0.223039,0.128454,0.133250,-0.141977,-0.116424,0.036795,-0.216009,0.047387,0.063355,0.009940,-0.303370,-0.211001,0.005597,0.016880,0.058535,-0.012463,0.118002,-0.181370,-0.005462,0.162123,0.038137,0.235289,-0.051251,0.095118,-0.070644,0.139319,0.298414,0.015572,0.205351,0.210062,0.101521,0.164111,-0.041691,-0.183755,0.001489,-0.232460,-0.151486,-0.173333,-0.186203,-0.348073,0.187386,-0.093550,0.238006,-0.022706,0.018096,-0.121520,-0.054379,-0.039125,0.233494,0.219563,0.124191,-0.032673,-0.153570,-0.135920,-0.520364,-0.093078,0.036348,0.026393,-0.403114,-0.149443,-0.110772,-0.052111,0.020030,0.005125,0.005215,-0.047307,0.117812,0.017261,0.148362,-0.126131,-0.163887,0.157433,0.107213,0.031572,0.165632,-0.030496,0.020650,0.107974,0.186391,0.302982,-0.237796,0.032818,-0.088946,-0.027954,0.015915,-0.020041,0.003728,-0.203305,-0.079144,-0.057656,0.314749,-0.049341,0.069808,-0.053946,-0.233797,-0.123746,0.300973,-0.113149,0.083896,-0.153827,-0.090485,-0.032825,-0.175418,-0.149670,0.089280,-0.022933,-0.411455,-0.338556,-0.021433,0.118393,0.193792,-0.073054,0.267339,-0.112517,0.076246,0.078702,0.066408,0.127148,-0.332694,0.160806,0.230570,-0.257141,0.130539,-0.129070,-0.096505,-0.020181,0.068903,-0.041545,0.040154,0.168892,0.077260,0.322429,0.055572,0.026432,-0.003063,-0.003278,-0.091301,-0.072269,-0.009168,0.148514,0.020640,0.032672,-0.003635,-0.041796,0.038862,0.477580,0.043724,-0.089296,-0.003409,0.130853,0.062758,0.025965,0.028779,-0.107593,-0.089497,-0.048850,-0.089450,-0.152453,-0.063937,-0.055107,-0.017451,-0.050463,0.090983,0.039490,0.205273,-0.183629,0.000208
-0.172226,-0.099376,0.078058,-0.162283,-0.024332,0.161028,0.149173,0.044424,-0.092099,0.116252,0.010797,0.052709,0.120191,0.106811,0.498271,0.023189,0.267217,0.230138,0.053777,0.002232,0.088881,-0.003513,0.039423,0.116089,0.044255,0.076519,0.126988,0.265866,-0.029366,0.103182,0.115546,-0.078524,0.124824,0.124695,-0.071397,-0.035214,0.095030,0.145303,0.043788,-0.128536,0.234208,-0.051366,0.033341,0.092403,0.026469,0.253726,0.207442,0.083621,-0.033715,0.106326,0.092625,0.153040,-0.092436,0.077207,-0.002903,0.128418,-0.064231,0.080000,-0.021519,0.027889,0.046693,0.263037,0.447248,0.049659,0.100542,0.193050,0.141445,0.045760,0.050381,-0.037027,0.188412,0.123074,-0.027440,0.104901,0.146504,0.368474,0.117844,-0.029513,0.129872,-0.104514,-0.003185,0.194011,0.081507,-0.201041,0.101380,0.170763,0.079432,-0.184137,0.216270,0.061460,0.067201,0.211121,0.208931,0.163542,0.063042,0.011472,0.071752,0.036991,0.200592,-0.091127,0.045673,0.149700,0.208600,0.033554,0.007284,-0.025741,0.064089,0.187336,0.067897,0.044050,0.494096,-0.053370,0.125571,0.111075,0.038087,0.192953,-0.132197,0.124917,0.033841,0.109744,-0.060440,0.107291,-0.104661,0.224196,0.006952,-0.160620,-0.012458,-0.158056,0.029044,0.247015,-0.084709,0.037550,0.042814,0.228861,0.007825,-0.035909,0.153281,0.050148,-0.023087,0.038203,0.126665,0.153811,0.079514,0.067215,0.351206,0.183679,-0.260466,0.252076,-0.141352,-0.183620,0.062387,0.063491,0.166379,-0.023728,0.132943,-0.150705,0.125156,0.193102,0.378822,-0.053965,0.205402,0.220871,0.187158,-0.069054,0.171453,-0.114034,0.255685,0.305304,0.132415,-0.190238,-0.151914,-0.459546,0.152244,0.299959,0.216942,-0.098087,-0.005426,0.187583,-0.317034,-0.108624,0.031265,-0.101409,-0.140374,-0.159497,0.103108,-0.000469,-0.122645,-0.412038,0.120770,0.475843,-0.205118,-0.102229
0.048154,-0.120138,-0.182255,0.145273,0.059523,0.096392,-0.215601,-0.219097,-0.382474,0.128971,0.001311,-0.142700,-0.131409,0.078573,0.050674,0.100885,-0.325639,-0.114116,-0.026750,-0.180001,0.180523,0.122899,0.081462,0.053594,0.301595,0.008316,-0.103661,-0.064980,0.301506,-0.076606,0.089197,-0.063840,-0.209008,0.031129,0.058511,0.012053,0.150053,-0.142731,-0.032866,0.038101,0.142340,-0.199617,-0.055106,-0.046891,0.027712,-0.076692,-0.141617,0.102027,0.196487,-0.048923,-0.015762,0.081796,0.072107,-0.056669,0.059831,0.050667,-0.125440,-0.040537,0.145924,-0.108334,0.075513,0.032221,0.039693,0.143948,-0.073948,-0.418311,0.025903,-0.024514,-0.003884,0.107354,0.015598,-0.150038,0.162171,0.025734,-0.109860,-0.062269,0.056057,0.083452,0.158857,0.037017,-0.159016,-0.138583,0.229323,0.116690,0.043667,-0.320645,0.059335,0.028242,0.158974,-0.008646,-0.026441,-0.112736,0.287704,0.328839,0.123914,0.057773,0.145846,-0.059445,-0.175224,0.249088,0.161833,0.030531,-0.035396,-0.125130,-0.220985,0.188520,-0.042263,-0.103490,-0.059599,0.146890,0.148827,0.249246,-0.221293,-0.219932,-0.082407,-0.211530,0.062045,0.074564,0.070066,0.036911,0.165032,-0.028803,-0.036783,0.084378,0.347291,0.003192,-0.015939,-0.005759,0.049678,0.051056,0.069509,0.039369,0.037429,-0.135126,-0.086931,0.038850,0.128009,-0.150822,-0.214596,-0.018135,-0.021906,-0.073452,-0.135148,0.149576,-0.047400,0.034067,0.062089,0.050436,0.143277,-0.076314,0.010794,0.194905,-0.025291,0.017905,-0.217304,-0.061248,-0.148111,-0.089099,-0.008382,-0.107439,0.227020,0.072138,0.188106,-0.143424,0.035970,0.074193,0.336277,0.153730,-0.109268,-0.285755,-0.227595,0.015995,-0.119030,0.043633,0.073299,-0.044309,0.164971,0.044723,-0.194049,0.019116,0.110647,0.090014,0.011255,0.004485,0.103213,-0.158941,0.206387,0.053287,-0.043729,0.165557,0.184926,0.043909
0.053210,0.014568,0.097004,0.363669,-0.004472,0.262275,-0.000765,0.120825,0.129823,-0.036359,-0.003367,0.004414,-0.128785,0.054138,-0.043578,-0.063813,0.113046,-0.002310,0.079069,0.295157,-0.034479,-0.179813,0.230943,0.037046,-0.134533,-0.175965,0.173512,-0.032517,0.047428,-0.099313,-0.154737,-0.044190,0.246348,0.008269,0.025484,0.162804,0.183855,0.206357,0.051228,-0.058881,0.049731,0.509910,-0.141081,0.044653,0.222170,0.196441,-0.066335,-0.036136,-0.226460,-0.030229,0.195568,-0.020510,-0.185149,0.114527,0.124368,-0.035149,0.045377,0.102502,-0.228102,-0.187256,-0.229870,-0.105696,0.047287,0.152665,-0.224249,-0.256683,-0.077839,0.159842,-0.028030,-0.083029,0.132175,-0.030049,-0.140213,-0.186266,0.119827,-0.039454,0.085635,0.079411,-0.284104,-0.276187,0.122362,0.036044,-0.082909,0.042568,-0.070275,0.058533,-0.210702,-0.166796,-0.065335,0.160717,-0.104636,-0.019779,0.094801,-0.292230,-0.081719,0.216567,0.033035,0.063544,-0.062916,0.303586,-0.021815,0.217617,-0.070000,0.088674,-0.062849,0.030177,-0.069961,-0.038390,-0.178911,0.078696,0.029203,0.008132,-0.165053,-0.118124,0.048143,0.149195,0.065350,-0.038841,0.132018,0.041468,-0.014278,-0.074781,0.219503,0.001722,0.239986,-0.032870,-0.204258,-0.044016,0.107969,-0.008831,-0.042815,0.034307,0.175585,0.164741,0.080721,-0.158944,0.004024,0.532480,-0.147249,0.219654,0.072726,0.091979,-0.086382,0.046446,-0.115338,-0.177844,0.313175,-0.067873,-0.064352,-0.071686,0.117090,-0.055886,-0.087106,-0.037707,-0.482699,-0.095728,-0.148491,-0.183938,-0.047266,0.006481,-0.071486,-0.152961,0.237251,0.358971,-0.235667,0.116137,0.178666,0.321535,-0.016521,-0.004323,-0.122833,0.005810,-0.106380,0.007690,-0.111974,-0.010088,0.148462,-0.194716,0.189098,0.087428,0.065675,0.063168,0.096217,-0.244993,0.011842,-0.138987,0.264905,0.109146,-0.182062,-0.133387,0.031450,0.056106
0.083491,-0.103111,-0.087109,0.011375,-0.108103,-0.243955,0.062352,-0.016047,-0.015135,0.012557,0.130849,0.276905,-0.042528,-0.006189,-0.147172,0.012132,-0.072117,0.038867,-0.021069,0.086583,-0.224520,0.017294,-0.138745,-0.164912,0.235849,0.067597,-0.177179,-0.137760,0.044987,-0.015098,-0.002284,0.100140,-0.004197,-0.044995,0.165311,-0.123545,0.070410,0.169095,0.162186,0.114468,-0.044773,0.180689,0.113957,-0.016295,0.123426,0.210515,-0.074598,-0.257139,0.126122,-0.074098,0.023625,0.066064,-0.124161,-0.077061,0.068658,-0.227361,0.048718,-0.141685,0.045110,0.141834,-0.011615,-0.074706,0.091099,0.004114,-0.163766,0.059136,-0.020245,-0.131928,-0.445580,-0.107060,-0.126616,0.027849,0.003639,-0.194600,-0.212621,-0.150758,-0.107639,-0.043181,-0.175836,0.142775,-0.198738,-0.145910,0.065895,-0.481798,0.015990,0.082928,0.161746,0.033676,-0.118802,0.277293,0.093218,0.127861,0.062558,0.184852,0.016923,-0.284821,0.117622,-0.287978,0.032584,-0.038206,-0.241196,-0.110949,0.027393,-0.139274,-0.003067,-0.197383,0.062907,0.221733,0.226193,-0.091058,-0.015293,0.089061,-0.018076,0.039040,-0.219951,0.043947,-0.302261,0.023850,-0.193503,0.010141,0.094122,-0.100513,0.094841,-0.085658,-0.092165,-0.002479,0.014692,-0.063170,-0.123507,-0.115142,0.131857,-0.567632,0.067070,0.094736,0.070511,0.121024,-0.138609,0.104257,0.132706,0.017049,0.133746,0.165117,-0.022750,-0.243066,0.111187,0.217896,-0.109096,-0.079713,-0.066366,-0.392986,-0.075356,-0.503617,0.144404,0.427380,-0.313515,-0.002537,0.117556,-0.200402,0.157022,0.037479,0.039156,-0.340690,0.090118,-0.259178,0.204942,0.114192,0.233833,0.313191,-0.039418,0.345544,0.252879,-0.347272,-0.089532,0.070808,-0.024220,0.086617,-0.201673,-0.032022,0.167584,-0.208464,0.118720,-0.074042,0.082378,0.029965,0.302575,0.484451,-0.094887,-0.248375,0.164096,-0.047746,0.213348,0.024192
0.028148,0.004800,-0.065988,-0.347813,-0.046437,-0.233757,0.029657,-0.042467,0.276625,-0.249707,0.119539,0.186170,-0.041612,-0.045522,0.040099,-0.195240,-0.233001,0.218372,0.101585,0.126257,-0.087978,-0.132688,-0.050969,0.068474,-0.047388,0.261113,-0.055086,0.107261,0.028196,0.087604,0.095208,-0.063985,0.055000,-0.029508,-0.107819,-0.190730,-0.532450,0.095613,-0.125748,0.081089,-0.224684,-0.115748,0.091625,0.042873,0.026928,0.027039,0.038128,-0.154092,0.049892,0.014360,-0.165680,0.052544,-0.215034,-0.136698,-0.129491,-0.015887,0.082448,0.116274,-0.107274,0.050788,-0.067834,-0.218472,-0.011255,-0.191421,0.000688,0.302441,-0.130843,-0.093523,-0.076584,0.113849,-0.059161,0.168828,-0.045818,0.145366,0.091341,0.088197,0.202251,0.041018,0.017520,-0.209489,-0.112144,-0.015858,-0.273603,-0.184395,-0.361152,-0.143143,0.014792,-0.008926,-0.133319,-0.134747,-0.074840,-0.004744,-0.030363,-0.013649,-0.092014,0.033239,-0.003480,-0.001613,-0.027792,-0.172998,-0.060691,-0.287522,-0.075589,0.165074,0.230844,-0.245689,0.013997,-0.025782,0.032365,-0.070024,-0.047416,-0.253764,-0.128655,0.155737,-0.053236,0.026080,-0.176609,0.187146,0.116424,-0.164735,-0.006901,-0.074532,-0.084560,0.067274,-0.222876,-0.047625,-0.038820,0.099957,-0.072553,-0.209291,-0.166275,-0.237611,-0.504194,-0.033684,-0.204275,-0.006172,-0.278698,0.039477,0.022525,0.149863,0.181442,0.064808,0.031299,-0.130972,0.037714,0.196669,0.132762,-0.099618,0.071792,0.059767,-0.128232,0.197431,-0.091091,-0.076218,0.040527,0.033312,0.094833,-0.086939,0.015865,0.105900,0.068809,0.039591,0.072300,-0.184907,0.052820,0.255743,0.108902,-0.040897,-0.018412,-0.096318,0.061516,0.168231,0.125898,0.110246,0.120723,-0.177547,-0.024089,0.155789,-0.282730,-0.078558,0.321971,0.084119,-0.008303,-0.011993,0.275594,-0.296227,-0.086614,0.079474,-0.049192,0.290059,-0.104983,-0.064255
0.001304,-0.189586,-0.169256,0.181640,-0.269247,0.160760,-0.057012,0.168875,-0.033899,0.000191,0.273051,-0.085412,0.251366,-0.057854,0.140834,-0.025495,0.413216,0.175188,0.177005,-0.399522,-0.327948,-0.114757,0.135338,0.016927,0.120468,0.051645,-0.371677,0.197810,0.009665,0.003844,-0.112483,-0.040421,-0.021951,-0.211311,-0.101492,-0.178071,0.047695,0.049102,0.067561,0.140098,0.192264,0.020307,-0.142290,-0.271466,0.105370,-0.065639,0.234207,-0.035838,-0.090664,-0.178091,0.087555,0.053728,-0.238450,-0.046945,-0.071379,0.094039,0.062966,0.214459,0.056186,-0.060964,-0.010463,0.115504,0.056318,-0.038042,0.025112,0.036239,0.108237,-0.086231,-0.296785,-0.228991,0.113979,0.300829,-0.068422,0.111700,-0.332775,0.109226,-0.055755,-0.131160,-0.278476,-0.077954,0.108265,-0.126299,-0.018716,-0.165606,-0.296716,0.146760,-0.103242,-0.097137,0.070068,0.078841,-0.147260,-0.056365,0.043213,-0.164029,0.111167,-0.059041,-0.069272,-0.261850,-0.193516,0.285062,-0.285565,0.267875,0.054694,0.282164,0.065639,0.141630,0.224587,-0.005258,0.067327,0.211345,0.071895,0.106323,0.318472,-0.000469,0.181192,-0.218676,-0.167089,-0.149545,0.052078,0.097692,0.171567,0.005660,-0.246909,0.030460,0.058190,-0.008565,-0.077858,0.139810,0.007839,-0.073533,0.057585,-0.273523,-0.034488,0.068486,0.146013,0.060194,0.210968,0.003721,-0.124758,-0.265513,0.103622,-0.032177,0.284675,-0.097601,0.150719,0.144260,-0.198726,-0.162964,0.161581,0.138550,-0.072371,-0.000772,0.183387,0.171677,-0.074592,-0.036014,0.095091,-0.075915,-0.059304,0.312647,-0.106603,-0.231696,-0.174629,-0.111455,0.366717,0.270776,0.111512,-0.061461,0.090030,0.088740,0.130798,0.088730,0.132584,0.060040,0.090289,0.304879,-0.096230,0.053964,-0.109384,0.128018,0.237455,-0.172741,-0.014366,0.032492,0.061313,-0.146971,0.076031,0.046529,-0.060860,0.150425,-0.172212,-0.030829
